source	reference	sentA	sentB	modification_type	sentA_sem_changed
And he defended his unusual approach in talking about relations with Kim.	Är het o si ungwöhnlech Asatz verteidiget, winer mitem Kim über d Beziehige redt.	Usserdäm het är sini ungwöhnlichi Art verteidigt, über d Beziehig zum Kim z rede.	Und är het sy ungwöhnlechi Herangehenswis verteidigt, won är über d Beziehige zum Kim het gschwätzt.	insertion	Usserdäm het är sini ungwöhnlichi Art nid verteidigt, über d Beziehig zum Kim z rede.
"It's so easy to be presidential, but instead of having 10,000 people outside trying to get into this packed arena, we'd have about 200 people standing right there," Trump said, pointing at the crowd directly in front of him.	"Es isch so eifach, sech wine typische Presidänt zverhaute, aber anstatt 10'000 Lüt dusse la zversueche, sech i di vougstopfti Arena zschtungge, lömer aube 200 Lüt dört la zueluege," het dr Trump gseit o het ufd Mönschemängi diräkt vor ihm zeigt.	"Es isch so eifach President z sii, aber anstatt 10'000 Lüt dusse z ha wo versueche i die überfüllti Arena z cho, hettemer öppe 200 Lüt wo genau dert stöh", het dr Trump gseit u uf d Mängi direkt vor ihm zeigt.	"Es isch so eifach präsidentiell zsi, aber anstatt 10'000  Lüt wo dusse stöh und versueche i die überfüllti Arena inezcho würde hie öppe 200 Lüt stöh", het dr Trump gseit u het drbi uf d Mönschemöngi direkt vor ihm zeigt.	substitution	"Es isch so eifach Chindergärtner z sii, aber anstatt 10'000 Lüt dusse z ha wo versueche i die überfüllti Arena z cho, hettemer öppe 200 Lüt wo genau dert stöh", het dr Trump gseit u uf d Mängi direkt vor ihm zeigt.
"It's so easy to be presidential, but instead of having 10,000 people outside trying to get into this packed arena, we'd have about 200 people standing right there," Trump said, pointing at the crowd directly in front of him.	"Es isch so eifach, sech wine typische Presidänt zverhaute, aber anstatt 10'000 Lüt dusse la zversueche, sech i di vougstopfti Arena zschtungge, lömer aube 200 Lüt dört la zueluege," het dr Trump gseit o het ufd Mönschemängi diräkt vor ihm zeigt.	"Es isch so eifach President z sii, aber anstatt 10'000 Lüt dusse z ha wo versueche i die überfüllti Arena z cho, hettemer öppe 200 Lüt wo genau dert stöh", het dr Trump gseit u uf d Mängi direkt vor ihm zeigt.	"Es isch so eifach Präsident z si aber anstatt 10'000 Lüt dusse z ha, wo versueche, i di überfüllti Arena z cho, hättet mr öppe 200 Lüt wo genau det stöh" het dr Trump gseit und het uf d'Mengi direkt vor ihm zeigt.	substitution	"Es isch so eifach President z sii, aber anstatt 10'000 Schaf dusse z ha wo versueche i die überfüllti Arena z cho, hettemer öppe 200 Lüt wo genau dert stöh", het dr Trump gseit u uf d Mängi direkt vor ihm zeigt.
"It's so easy to be presidential, but instead of having 10,000 people outside trying to get into this packed arena, we'd have about 200 people standing right there," Trump said, pointing at the crowd directly in front of him.	"Es isch so eifach, sech wine typische Presidänt zverhaute, aber anstatt 10'000 Lüt dusse la zversueche, sech i di vougstopfti Arena zschtungge, lömer aube 200 Lüt dört la zueluege," het dr Trump gseit o het ufd Mönschemängi diräkt vor ihm zeigt.	"Es isch so eifach präsidentiell zsi, aber anstatt 10'000  Lüt wo dusse stöh und versueche i die überfüllti Arena inezcho würde hie öppe 200 Lüt stöh", het dr Trump gseit u het drbi uf d Mönschemöngi direkt vor ihm zeigt.	"Es isch so eifach Präsident z si aber anstatt 10'000 Lüt dusse z ha, wo versueche, i di überfüllti Arena z cho, hättet mr öppe 200 Lüt wo genau det stöh" het dr Trump gseit und het uf d'Mengi direkt vor ihm zeigt.	deletion	"Es isch so eifach präsidentiell zsi, aber anstatt Lüt wo dusse stöh und versueche i die überfüllti Arena inezcho würde hie öppe 200 Lüt stöh", het dr Trump gseit u het drbi uf d Mönschemöngi direkt vor ihm zeigt.
Natural disasters make logistics even more complicated.	Naturkatastrophe erschwäre d Logistik no meh.	Naturkatastrophe mache d Logistik no komplizierter.	Natürlichi Katastrophe mache Logistik no komplizierter.	substitution	Naturkatastrophe mache d Logistik no eifacher.
He tapped the ball to his left before scooping a shot toward the far post.	Är het d Baue nach linggs gschugget, bevorer se i Richtig vom wyteschte Torpfoschte gschosse het.	Är het der Ball nach links zielt u när id Richtig vom hingerschte Pfoschte gschosse.	Är het der Ball nach links ziut u het ne de i Richtig hingere Pfoschte gschosse.	substitution	Är het der Ball nach rechts zielt u när id Richtig vom hingerschte Pfoschte gschosse.
"I saw Kante coming and took one touch and didn't think about it too much and just took the shot on."	I ha gseh, wi dr Kante uf mi zuecho isch, ha Baukontakt ufgno o ha, ohni viu züberlege, eifach gschuttet.	"I ha Kante gseh und ha e Kontakt mit em Ball kha. I ha nid zviu drüber nachedenkt und dr Schuss eifach aagnoh."	"I ha Kante cho gseh und ha mit em Ball Kontakt gha. I ha nid z vil drüber nachedenkt und dr Schuss eifach agnoh."	deletion	"I ha Kante gseh und ha e Kontakt mit em Ball kha. I ha nid zviu drüber nachedenkt und eifach aagnoh."
Kovacic did a quick give-and-go at midfield.	Dr Kovacic het im Mittufäud es churzes Passschpiu gmacht.	Kovacic het im Mittelfäud e schnäue Doppelpass gspiut.	Kovacic het im Mittelfäld ä schnellä Doppelpass gspilt.	insertion	Kovacic het im hintere Mittelfäud e schnäue Doppelpass gspiut.
Death toll from Indonesia tsunami rises to 832	D Zau vo de Todesopfer vom Tsunami zIndonesie schtigt uf 832	Zahl dr Todesopfer düre Tsunami i Indonesie schtiegt uf 832	Zahl der Todesopfer durch de Tsunami z Indonesie stiigt uf 832	insertion	Zahl dr Todesopfer düre unerwarteti Tsunami i Indonesie schtiegt uf 832
Death toll from Indonesia tsunami rises to 832	D Zau vo de Todesopfer vom Tsunami zIndonesie schtigt uf 832	Zahl dr Todesopfer düre Tsunami i Indonesie schtiegt uf 832	Zahl vo de Todsopfer dür de Tsunami z Indonesie stiigt uf 832	deletion	Zahl dr Todesopfer düre Tsunami schtiegt uf 832
Death toll from Indonesia tsunami rises to 832	D Zau vo de Todesopfer vom Tsunami zIndonesie schtigt uf 832	Zahl der Todesopfer durch de Tsunami z Indonesie stiigt uf 832	Zahl vo de Todsopfer dür de Tsunami z Indonesie stiigt uf 832	insertion	Zahl der Todesopfer durch de Tsunami z Indonesie stiigt uf unglaublichi 832
He was speechless when he discovered what happened.	Är isch sprachlos gsy, woner entdeckt het, wes passiert isch.	Är isch sprachlos gsy, wo er usegfunde het, was passiert isch.	Är isch sprachlos gsy, woner usegfunde het, was passiert isch.	deletion	Är isch sprachlos gsy, wo er usegfunde het.
She keeps repeating 'it's so awful'.	Si widerhout immer wider 'Desch so furchtbar.'	Si seit geng wider: "Es isch so furchtbar."	Si widerholt immer wider "das isch so furchtbar".	substitution	Si seit geng wider: "Es isch so toll."
She keeps repeating 'it's so awful'.	Si widerhout immer wider 'Desch so furchtbar.'	Si seit geng wider: "Es isch so furchtbar."	Si seit geng wider: «Es isch eso furchtbar.»	insertion	Si seit geng wider: "Es isch so überhaupt nid furchtbar."
She keeps repeating 'it's so awful'.	Si widerhout immer wider 'Desch so furchtbar.'	Si widerholt immer wider "das isch so furchtbar".	Si seit geng wider: «Es isch eso furchtbar.»	substitution	Er widerholt immer wider "das isch so furchtbar".
John Goldsmith, chairman of the Cromwell Society, said: "It was inevitable in the present debate about the removal of statues that the figure of Oliver Cromwell outside the Palace of Westminster would become a target.	Dr John Goldsmith, dr Vorsitzend vor Cromwell Society, het gseit: "Es isch unvermeidlech gsy, das ir gägewärtige Debatte über d Entfernig vo Statue d Figur vom Oliver Cromwell usserhaub vom Westminster Palace o zur Ziuschibe wird.	John Goldsmith, Vorsitzende vo dr Cromwell-Gsellschaft, het gseit: "Es isch unvermeidlich gsi, dass d Figur vo Oliver Cromwell vor em Palace of Westminster zur Zielschiibe wärde würd.	John Goldsmith, Vorsitzende vo dr Cromwell Society, het gseit: "Es isch ir gägwärtige Debatte über ds Entferne vo Statue unvermeidbar gsi, dass ds Standbild vo Oliver Cromwell vor em Palast vo Westminster zum Ziel isch worde.	substitution	John Goldsmith, Vorsitzende vo dr Cromwell-Gsellschaft, het gseit: "Es isch unvermeidlich gsi, dass d Figur vo Gulliver Cromwell vor em Palace of Westminster zur Zielschiibe wärde würd.
John Goldsmith, chairman of the Cromwell Society, said: "It was inevitable in the present debate about the removal of statues that the figure of Oliver Cromwell outside the Palace of Westminster would become a target.	Dr John Goldsmith, dr Vorsitzend vor Cromwell Society, het gseit: "Es isch unvermeidlech gsy, das ir gägewärtige Debatte über d Entfernig vo Statue d Figur vom Oliver Cromwell usserhaub vom Westminster Palace o zur Ziuschibe wird.	John Goldsmith, Vorsitzende vo dr Cromwell-Gsellschaft, het gseit: "Es isch unvermeidlich gsi, dass d Figur vo Oliver Cromwell vor em Palace of Westminster zur Zielschiibe wärde würd.	John Goldsmith, Vorsitzende vo de Cromwell Society, het gseit: "Es isch unvermeidlich gsi, dass d Figur vo Oliver Cromwell vor em Palace of Westminster zur Zielschiibe würd werde.	insertion	John Goldsmith, Vorsitzende vo dr Cromwell-Gsellschaft, het gester gseit: "Es isch unvermeidlich gsi, dass d Figur vo Oliver Cromwell vor em Palace of Westminster zur Zielschiibe wärde würd.
John Goldsmith, chairman of the Cromwell Society, said: "It was inevitable in the present debate about the removal of statues that the figure of Oliver Cromwell outside the Palace of Westminster would become a target.	Dr John Goldsmith, dr Vorsitzend vor Cromwell Society, het gseit: "Es isch unvermeidlech gsy, das ir gägewärtige Debatte über d Entfernig vo Statue d Figur vom Oliver Cromwell usserhaub vom Westminster Palace o zur Ziuschibe wird.	John Goldsmith, Vorsitzende vo dr Cromwell Society, het gseit: "Es isch ir gägwärtige Debatte über ds Entferne vo Statue unvermeidbar gsi, dass ds Standbild vo Oliver Cromwell vor em Palast vo Westminster zum Ziel isch worde.	John Goldsmith, Vorsitzende vo de Cromwell Society, het gseit: "Es isch unvermeidlich gsi, dass d Figur vo Oliver Cromwell vor em Palace of Westminster zur Zielschiibe würd werde.	insertion	John Goldsmith, neue Vorsitzende vo dr Cromwell Society, het gseit: "Es isch ir gägwärtige Debatte über ds Entferne vo Statue unvermeidbar gsi, dass ds Standbild vo Oliver Cromwell vor em Palast vo Westminster zum Ziel isch worde.
Mr Goldsmith told The Sunday Telegraph: "Cromwell is regarded by many, perhaps more in the late 19th century than today, as a defender of parliament against external pressure, in his case of course the monarchy.	Dr Herr Goldsmith het em Sunday Telegraph gseit: "Dr Cromwell wird vo viune, vilech meh im späte 19e Jahrhundert aus hüt, aus Verteidiger vom Parlament gäg üssere Druck agseh, i däm Fau natürlech vor Monarchie.	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo vilne, villicht meh im spote 19. Jahrhundert als hüt, als Verteidiger vom Parlament gäge Druck vo usse betrachtet, i sim Fall natürli de Monarchie.	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo viele, vilicht meh im späten 19. Jahrhundert als hüt, als Verteidiger vom Parlament gäge Druck vo Usse betrachtet, i sim Fall natürlech d Monarchie.	insertion	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo vilne, villicht meh im spote 19. Jahrhundert als hüt, als Verteidiger vom Parlament gäge Druck vo usse betrachtet, i sim Fall natürli nid de Monarchie.
Mr Goldsmith told The Sunday Telegraph: "Cromwell is regarded by many, perhaps more in the late 19th century than today, as a defender of parliament against external pressure, in his case of course the monarchy.	Dr Herr Goldsmith het em Sunday Telegraph gseit: "Dr Cromwell wird vo viune, vilech meh im späte 19e Jahrhundert aus hüt, aus Verteidiger vom Parlament gäg üssere Druck agseh, i däm Fau natürlech vor Monarchie.	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo vilne, villicht meh im spote 19. Jahrhundert als hüt, als Verteidiger vom Parlament gäge Druck vo usse betrachtet, i sim Fall natürli de Monarchie.	Goldsmith het gägenüber em Sunday Telegraph gseit: "Cromwell wird vo vilne, vilicht Ändi vom 19. Jahrhundert meh als hüt, als öpper betrachtet, wo ds Parlament gäge Druck vo usse, i sim Fau natürlech dür d Monarchie, verteidiget.	insertion	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo vilne, villicht meh im spote 19. Jahrhundert als hüt Abig, als Verteidiger vom Parlament gäge Druck vo usse betrachtet, i sim Fall natürli de Monarchie.
Mr Goldsmith told The Sunday Telegraph: "Cromwell is regarded by many, perhaps more in the late 19th century than today, as a defender of parliament against external pressure, in his case of course the monarchy.	Dr Herr Goldsmith het em Sunday Telegraph gseit: "Dr Cromwell wird vo viune, vilech meh im späte 19e Jahrhundert aus hüt, aus Verteidiger vom Parlament gäg üssere Druck agseh, i däm Fau natürlech vor Monarchie.	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo viele, vilicht meh im späten 19. Jahrhundert als hüt, als Verteidiger vom Parlament gäge Druck vo Usse betrachtet, i sim Fall natürlech d Monarchie.	Goldsmith het gägenüber em Sunday Telegraph gseit: "Cromwell wird vo vilne, vilicht Ändi vom 19. Jahrhundert meh als hüt, als öpper betrachtet, wo ds Parlament gäge Druck vo usse, i sim Fau natürlech dür d Monarchie, verteidiget.	deletion	Goldsmith het gegenüber The Sunday Telegraph gseit: "Cromwell wird vo viele, vilicht meh im späten 19. Jahrhundert als hüt, als Verteidiger vom Parlament betrachtet, i sim Fall natürlech d Monarchie.
Whether that is a wholly accurate representation is the subject of continuing historical debate.	Ob des e gänzlech zueträffendi Darschteuig isch, sig no Gägestand vore ahautende gschichtleche Debatte.	Ob die darstellig völlig zuetreffend isch isch gägestand fortlaufende historische Debatte.	Ob's sech debi um e völlig zuetreffendi Darstellig handlet, isch Gägestand fortgsetzte Gschichtsdebatte.	deletion	Ob die darstellig völlig zuetreffend isch isch gägestand historische Debatte.
Whether that is a wholly accurate representation is the subject of continuing historical debate.	Ob des e gänzlech zueträffendi Darschteuig isch, sig no Gägestand vore ahautende gschichtleche Debatte.	Ob die darstellig völlig zuetreffend isch isch gägestand fortlaufende historische Debatte.	Ob die Darstellig völlig zuetreffend isch, isch Gegestand fortlaufender historischer Debatte.	substitution	Ob die darstellig völlig zuetreffend isch isch gägestand fortlaufende künstlerischer Debatte.
Whether that is a wholly accurate representation is the subject of continuing historical debate.	Ob des e gänzlech zueträffendi Darschteuig isch, sig no Gägestand vore ahautende gschichtleche Debatte.	Ob's sech debi um e völlig zuetreffendi Darstellig handlet, isch Gägestand fortgsetzte Gschichtsdebatte.	Ob die Darstellig völlig zuetreffend isch, isch Gegestand fortlaufender historischer Debatte.	insertion	Ob's sech debi um e völlig zuetreffendi Darstellig handlet, isch nid Gägestand fortgsetzte Gschichtsdebatte.
A farmer was attacked and killed by a pig in a market in southwest China, according to local media reports.	E Bbuur isch lut lokale Mediebbrichte ufemne Märit zSüdweschtchina vore Sou aggriffe o tötet worde.	Lokale Mediebrichte zufolg isch e Buur ufemene Märt im Südweschte Chinas vomene Schwein aagriffe worde und tötet worde.	E Puur isch lut lokale Mediebrichte uf emene Markt in Südwestchina vomene Schwein agriffe worde und tötet worde.	deletion	Lokale Mediebrichte zufolg isch e Buur im Südweschte Chinas vomene Schwein aagriffe worde und tötet worde.
